Symbol,Underlying,Type,Strike,Expiry,Reason
OPT_ONGC_20260224_CE_16600,ONGC,OPT_CE,16600,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_CE_404000,ASIANPAINT,OPT_CE,404000,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_PE_35250,COALINDIA,OPT_PE,35250,20260224,Zero position & not in today refdata
OPT_ICICIBANK_20260224_CE_177000,ICICIBANK,OPT_CE,177000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_PE_43250,ITC,OPT_PE,43250,20260224,Zero position & not in today refdata
OPT_TATASTEEL_20260224_CE_15300,TATASTEEL,OPT_CE,15300,20260224,Zero position & not in today refdata
OPT_WIPRO_20260224_CE_21650,WIPRO,OPT_CE,21650,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_CE_19400,ONGC,OPT_CE,19400,20260224,Zero position & not in today refdata
OPT_EICHERMOT_20260224_CE_1060000,EICHERMOT,OPT_CE,1060000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_2300000,MARUTI,OPT_CE,2300000,20260224,Zero position & not in today refdata
OPT_HCLTECH_20260224_CE_96000,HCLTECH,OPT_CE,96000,20260224,Zero position & not in today refdata
OPT_TRENT_20260224_CE_515000,TRENT,OPT_CE,515000,20260224,Zero position & not in today refdata
OPT_ETERNAL_20260224_PE_16500,ETERNAL,OPT_PE,16500,20260224,Zero position & not in today refdata
OPT_DRREDDY_20260224_CE_83000,DRREDDY,OPT_CE,83000,20260224,Zero position & not in today refdata
OPT_TECHM_20260224_CE_114000,TECHM,OPT_CE,114000,20260224,Zero position & not in today refdata
OPT_DRREDDY_20260224_PE_186000,DRREDDY,OPT_PE,186000,20260224,Zero position & not in today refdata
OPT_AXISBANK_20260224_CE_70000,AXISBANK,OPT_CE,70000,20260224,Zero position & not in today refdata
OPT_BAJFINANCE_20260224_PE_63000,BAJFINANCE,OPT_PE,63000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_CE_380000,ASIANPAINT,OPT_CE,380000,20260224,Zero position & not in today refdata
OPT_HDFCLIFE_20260224_CE_47000,HDFCLIFE,OPT_CE,47000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_PE_312000,ADANIENT,OPT_PE,312000,20260224,Zero position & not in today refdata
OPT_TRENT_20260224_PE_620000,TRENT,OPT_PE,620000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_41250,ITC,OPT_CE,41250,20260224,Zero position & not in today refdata
OPT_JSWSTEEL_20260224_CE_85000,JSWSTEEL,OPT_CE,85000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_CE_207000,SUNPHARMA,OPT_CE,207000,20260224,Zero position & not in today refdata
OPT_TCS_20260224_CE_238000,TCS,OPT_CE,238000,20260224,Zero position & not in today refdata
OPT_SHRIRAMFIN_20260224_CE_73000,SHRIRAMFIN,OPT_CE,73000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_57500,ITC,OPT_CE,57500,20260224,Zero position & not in today refdata
OPT_TRENT_20260224_CE_580000,TRENT,OPT_CE,580000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_PE_181000,CIPLA,OPT_PE,181000,20260224,Zero position & not in today refdata
OPT_BAJFINANCE_20260224_PE_125000,BAJFINANCE,OPT_PE,125000,20260224,Zero position & not in today refdata
OPT_INDUSINDBK_20260224_PE_130000,INDUSINDBK,OPT_PE,130000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_CE_248000,SUNPHARMA,OPT_CE,248000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_PE_189000,CIPLA,OPT_PE,189000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_PE_2400000,MARUTI,OPT_PE,2400000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_CE_210000,CIPLA,OPT_CE,210000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_PE_39250,JIOFIN,OPT_PE,39250,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_44250,ITC,OPT_CE,44250,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_16600,ONGC,OPT_PE,16600,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_PE_2010000,MARUTI,OPT_PE,2010000,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_CE_80500,SBIN,OPT_CE,80500,20260224,Zero position & not in today refdata
OPT_BAJFINANCE_20260224_CE_144000,BAJFINANCE,OPT_CE,144000,20260224,Zero position & not in today refdata
OPT_LT_20260224_CE_466000,LT,OPT_CE,466000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_PE_334000,ASIANPAINT,OPT_PE,334000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_PE_133000,HDFCBANK,OPT_PE,133000,20260224,Zero position & not in today refdata
OPT_TITAN_20260224_PE_568000,TITAN,OPT_PE,568000,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_CE_24500,COALINDIA,OPT_CE,24500,20260224,Zero position & not in today refdata
OPT_LT_20260224_CE_482000,LT,OPT_CE,482000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_PE_2360000,MARUTI,OPT_PE,2360000,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_CE_82500,SBIN,OPT_CE,82500,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_PE_42000,JIOFIN,OPT_PE,42000,20260224,Zero position & not in today refdata
OPT_KOTAKBANK_20260224_CE_60500,KOTAKBANK,OPT_CE,60500,20260224,Zero position & not in today refdata
OPT_BAJAJFINSV_20260224_CE_258000,BAJAJFINSV,OPT_CE,258000,20260224,Zero position & not in today refdata
OPT_ADANIPORTS_20260224_CE_194000,ADANIPORTS,OPT_CE,194000,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_PE_32750,COALINDIA,OPT_PE,32750,20260224,Zero position & not in today refdata
OPT_TECHM_20260224_PE_96000,TECHM,OPT_PE,96000,20260224,Zero position & not in today refdata
OPT_TITAN_20260224_PE_498000,TITAN,OPT_PE,498000,20260224,Zero position & not in today refdata
OPT_BEL_20260224_PE_22000,BEL,OPT_PE,22000,20260224,Zero position & not in today refdata
OPT_HINDALCO_20260224_CE_58000,HINDALCO,OPT_CE,58000,20260224,Zero position & not in today refdata
OPT_BEL_20260224_CE_30500,BEL,OPT_CE,30500,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_CE_183000,CIPLA,OPT_CE,183000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_74500,HDFCBANK,OPT_CE,74500,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_PE_41500,JIOFIN,OPT_PE,41500,20260224,Zero position & not in today refdata
OPT_SBILIFE_20260224_CE_104000,SBILIFE,OPT_CE,104000,20260224,Zero position & not in today refdata
OPT_WIPRO_20260224_CE_28150,WIPRO,OPT_CE,28150,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_PE_875000,APOLLOHOSP,OPT_PE,875000,20260224,Zero position & not in today refdata
OPT_TCS_20260224_PE_172000,TCS,OPT_PE,172000,20260224,Zero position & not in today refdata
OPT_SHRIRAMFIN_20260224_PE_73000,SHRIRAMFIN,OPT_PE,73000,20260224,Zero position & not in today refdata
OPT_POWERGRID_20260224_CE_34750,POWERGRID,OPT_CE,34750,20260224,Zero position & not in today refdata
OPT_HINDUNILVR_20260224_PE_314000,HINDUNILVR,OPT_PE,314000,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_PE_34750,COALINDIA,OPT_PE,34750,20260224,Zero position & not in today refdata
OPT_ADANIPORTS_20260224_CE_82000,ADANIPORTS,OPT_CE,82000,20260224,Zero position & not in today refdata
OPT_BEL_20260224_CE_24000,BEL,OPT_CE,24000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_PE_56000,HDFCBANK,OPT_PE,56000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_PE_218000,RELIANCE,OPT_PE,218000,20260224,Zero position & not in today refdata
OPT_POWERGRID_20260224_PE_38500,POWERGRID,OPT_PE,38500,20260224,Zero position & not in today refdata
OPT_ITC_20260224_PE_55000,ITC,OPT_PE,55000,20260224,Zero position & not in today refdata
OPT_AXISBANK_20260224_PE_66000,AXISBANK,OPT_PE,66000,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_CE_34250,COALINDIA,OPT_CE,34250,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_CE_63000,SBIN,OPT_CE,63000,20260224,Zero position & not in today refdata
OPT_NTPC_20260224_CE_25250,NTPC,OPT_CE,25250,20260224,Zero position & not in today refdata
OPT_NTPC_20260224_PE_24250,NTPC,OPT_PE,24250,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_2260000,MARUTI,OPT_CE,2260000,20260224,Zero position & not in today refdata
OPT_JSWSTEEL_20260224_PE_68000,JSWSTEEL,OPT_PE,68000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_PE_202000,CIPLA,OPT_PE,202000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_PE_130000,HDFCBANK,OPT_PE,130000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_PE_48250,ITC,OPT_PE,48250,20260224,Zero position & not in today refdata
OPT_TCS_20260224_CE_172000,TCS,OPT_CE,172000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_PE_56000,ITC,OPT_PE,56000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_PE_37250,JIOFIN,OPT_PE,37250,20260224,Zero position & not in today refdata
OPT_TRENT_20260224_PE_535000,TRENT,OPT_PE,535000,20260224,Zero position & not in today refdata
OPT_HINDALCO_20260224_CE_65000,HINDALCO,OPT_CE,65000,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_PE_895000,APOLLOHOSP,OPT_PE,895000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_CE_242000,SUNPHARMA,OPT_CE,242000,20260224,Zero position & not in today refdata
OPT_HEROMOTOCO_20260224_PE_830000,HEROMOTOCO,OPT_PE,830000,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_CE_38750,JIOFIN,OPT_CE,38750,20260224,Zero position & not in today refdata
OPT_GRASIM_20260224_CE_358000,GRASIM,OPT_CE,358000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_CE_95000,CIPLA,OPT_CE,95000,20260224,Zero position & not in today refdata
OPT_TECHM_20260224_PE_92000,TECHM,OPT_PE,92000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_2050000,MARUTI,OPT_CE,2050000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_CE_232000,RELIANCE,OPT_CE,232000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_CE_20500,ONGC,OPT_CE,20500,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_PE_324000,ADANIENT,OPT_PE,324000,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_CE_81500,SBIN,OPT_CE,81500,20260224,Zero position & not in today refdata
OPT_HINDUNILVR_20260224_PE_348000,HINDUNILVR,OPT_PE,348000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_116500,HDFCBANK,OPT_CE,116500,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_115500,HDFCBANK,OPT_CE,115500,20260224,Zero position & not in today refdata
OPT_ICICIBANK_20260224_PE_99000,ICICIBANK,OPT_PE,99000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_2070000,MARUTI,OPT_CE,2070000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_CE_282000,ADANIENT,OPT_CE,282000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_PE_191000,RELIANCE,OPT_PE,191000,20260224,Zero position & not in today refdata
OPT_EICHERMOT_20260224_CE_925000,EICHERMOT,OPT_CE,925000,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_CE_22500,COALINDIA,OPT_CE,22500,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_CE_17200,ONGC,OPT_CE,17200,20260224,Zero position & not in today refdata
OPT_TCS_20260224_PE_238000,TCS,OPT_PE,238000,20260224,Zero position & not in today refdata
OPT_ICICIBANK_20260224_CE_179000,ICICIBANK,OPT_CE,179000,20260224,Zero position & not in today refdata
OPT_HCLTECH_20260224_CE_118000,HCLTECH,OPT_CE,118000,20260224,Zero position & not in today refdata
OPT_ICICIBANK_20260224_CE_175000,ICICIBANK,OPT_CE,175000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_PE_195000,RELIANCE,OPT_PE,195000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_PE_88000,ADANIENT,OPT_PE,88000,20260224,Zero position & not in today refdata
OPT_POWERGRID_20260224_PE_35250,POWERGRID,OPT_PE,35250,20260224,Zero position & not in today refdata
OPT_BAJAJ-AUTO_20260224_CE_1250000,BAJAJ-AUTO,OPT_CE,1250000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_PE_130000,ADANIENT,OPT_PE,130000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_19900,ONGC,OPT_PE,19900,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_PE_25500,COALINDIA,OPT_PE,25500,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_CE_218000,RELIANCE,OPT_CE,218000,20260224,Zero position & not in today refdata
OPT_LT_20260224_CE_486000,LT,OPT_CE,486000,20260224,Zero position & not in today refdata
OPT_SHRIRAMFIN_20260224_CE_62000,SHRIRAMFIN,OPT_CE,62000,20260224,Zero position & not in today refdata
OPT_BEL_20260224_CE_25000,BEL,OPT_CE,25000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_48250,ITC,OPT_CE,48250,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_46250,ITC,OPT_CE,46250,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_17400,ONGC,OPT_PE,17400,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_CE_179000,RELIANCE,OPT_CE,179000,20260224,Zero position & not in today refdata
OPT_TATASTEEL_20260224_CE_10800,TATASTEEL,OPT_CE,10800,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_2420000,MARUTI,OPT_CE,2420000,20260224,Zero position & not in today refdata
OPT_TITAN_20260224_CE_552000,TITAN,OPT_CE,552000,20260224,Zero position & not in today refdata
OPT_HDFCLIFE_20260224_PE_114000,HDFCLIFE,OPT_PE,114000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_21300,ONGC,OPT_PE,21300,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_CE_26000,COALINDIA,OPT_CE,26000,20260224,Zero position & not in today refdata
OPT_BAJFINANCE_20260224_CE_148000,BAJFINANCE,OPT_CE,148000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_17600,ONGC,OPT_PE,17600,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_PE_216000,RELIANCE,OPT_PE,216000,20260224,Zero position & not in today refdata
OPT_KOTAKBANK_20260224_PE_59500,KOTAKBANK,OPT_PE,59500,20260224,Zero position & not in today refdata
OPT_POWERGRID_20260224_PE_17250,POWERGRID,OPT_PE,17250,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_PE_204000,CIPLA,OPT_PE,204000,20260224,Zero position & not in today refdata
OPT_WIPRO_20260224_PE_20650,WIPRO,OPT_PE,20650,20260224,Zero position & not in today refdata
OPT_ULTRACEMCO_20260224_PE_870000,ULTRACEMCO,OPT_PE,870000,20260224,Zero position & not in today refdata
OPT_JSWSTEEL_20260224_CE_72000,JSWSTEEL,OPT_CE,72000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_PE_384000,ASIANPAINT,OPT_PE,384000,20260224,Zero position & not in today refdata
OPT_BHARTIARTL_20260224_CE_308000,BHARTIARTL,OPT_CE,308000,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_CE_1070000,APOLLOHOSP,OPT_CE,1070000,20260224,Zero position & not in today refdata
OPT_ULTRACEMCO_20260224_PE_700000,ULTRACEMCO,OPT_PE,700000,20260224,Zero position & not in today refdata
OPT_INFY_20260224_CE_114000,INFY,OPT_CE,114000,20260224,Zero position & not in today refdata
OPT_ADANIPORTS_20260224_CE_220000,ADANIPORTS,OPT_CE,220000,20260224,Zero position & not in today refdata
OPT_LT_20260224_PE_482000,LT,OPT_PE,482000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_117500,HDFCBANK,OPT_CE,117500,20260224,Zero position & not in today refdata
OPT_AXISBANK_20260224_PE_95000,AXISBANK,OPT_PE,95000,20260224,Zero position & not in today refdata
OPT_ETERNAL_20260224_PE_37500,ETERNAL,OPT_PE,37500,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_PE_179000,CIPLA,OPT_PE,179000,20260224,Zero position & not in today refdata
OPT_NTPC_20260224_PE_19000,NTPC,OPT_PE,19000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_CE_199000,SUNPHARMA,OPT_CE,199000,20260224,Zero position & not in today refdata
OPT_HEROMOTOCO_20260224_PE_745000,HEROMOTOCO,OPT_PE,745000,20260224,Zero position & not in today refdata
OPT_INDUSINDBK_20260224_PE_132000,INDUSINDBK,OPT_PE,132000,20260224,Zero position & not in today refdata
OPT_BHARTIARTL_20260224_CE_266000,BHARTIARTL,OPT_CE,266000,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_CE_1030000,APOLLOHOSP,OPT_CE,1030000,20260224,Zero position & not in today refdata
OPT_HDFCLIFE_20260224_PE_47000,HDFCLIFE,OPT_PE,47000,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_PE_63000,SBIN,OPT_PE,63000,20260224,Zero position & not in today refdata
OPT_BEL_20260224_PE_29500,BEL,OPT_PE,29500,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_20300,ONGC,OPT_PE,20300,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_PE_1890000,MARUTI,OPT_PE,1890000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_PE_44750,ITC,OPT_PE,44750,20260224,Zero position & not in today refdata
OPT_JSWSTEEL_20260224_CE_70000,JSWSTEEL,OPT_CE,70000,20260224,Zero position & not in today refdata
OPT_BAJAJFINSV_20260224_CE_296000,BAJAJFINSV,OPT_CE,296000,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_CE_86500,SBIN,OPT_CE,86500,20260224,Zero position & not in today refdata
OPT_JIOFIN_20260224_PE_35250,JIOFIN,OPT_PE,35250,20260224,Zero position & not in today refdata
OPT_SBILIFE_20260224_CE_270000,SBILIFE,OPT_CE,270000,20260224,Zero position & not in today refdata
OPT_BHARTIARTL_20260224_PE_300000,BHARTIARTL,OPT_PE,300000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_PE_135000,HDFCBANK,OPT_PE,135000,20260224,Zero position & not in today refdata
OPT_BAJFINANCE_20260224_PE_144000,BAJFINANCE,OPT_PE,144000,20260224,Zero position & not in today refdata
OPT_ETERNAL_20260224_CE_36500,ETERNAL,OPT_CE,36500,20260224,Zero position & not in today refdata
OPT_EICHERMOT_20260224_CE_905000,EICHERMOT,OPT_CE,905000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_CE_226000,RELIANCE,OPT_CE,226000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_PE_2240000,MARUTI,OPT_PE,2240000,20260224,Zero position & not in today refdata
OPT_INDUSINDBK_20260224_CE_119000,INDUSINDBK,OPT_CE,119000,20260224,Zero position & not in today refdata
OPT_BEL_20260224_PE_25000,BEL,OPT_PE,25000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_73500,HDFCBANK,OPT_CE,73500,20260224,Zero position & not in today refdata
OPT_NTPC_20260224_CE_24250,NTPC,OPT_CE,24250,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_PE_187000,CIPLA,OPT_PE,187000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_CE_19000,ONGC,OPT_CE,19000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_PE_270000,ADANIENT,OPT_PE,270000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_CE_205000,SUNPHARMA,OPT_CE,205000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_114500,HDFCBANK,OPT_CE,114500,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_PE_173000,CIPLA,OPT_PE,173000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_44750,ITC,OPT_CE,44750,20260224,Zero position & not in today refdata
OPT_DRREDDY_20260224_PE_161000,DRREDDY,OPT_PE,161000,20260224,Zero position & not in today refdata
OPT_BEL_20260224_CE_23000,BEL,OPT_CE,23000,20260224,Zero position & not in today refdata
OPT_WIPRO_20260224_CE_20650,WIPRO,OPT_CE,20650,20260224,Zero position & not in today refdata
OPT_ITC_20260224_CE_52000,ITC,OPT_CE,52000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_CE_362000,ASIANPAINT,OPT_CE,362000,20260224,Zero position & not in today refdata
OPT_ITC_20260224_PE_53500,ITC,OPT_PE,53500,20260224,Zero position & not in today refdata
OPT_ADANIPORTS_20260224_PE_86000,ADANIPORTS,OPT_PE,86000,20260224,Zero position & not in today refdata
OPT_NTPC_20260224_CE_18500,NTPC,OPT_CE,18500,20260224,Zero position & not in today refdata
OPT_HEROMOTOCO_20260224_CE_850000,HEROMOTOCO,OPT_CE,850000,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_CE_1040000,APOLLOHOSP,OPT_CE,1040000,20260224,Zero position & not in today refdata
OPT_NTPC_20260224_CE_24750,NTPC,OPT_CE,24750,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_CE_294000,ADANIENT,OPT_CE,294000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_PE_210000,CIPLA,OPT_PE,210000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_PE_126000,ADANIENT,OPT_PE,126000,20260224,Zero position & not in today refdata
OPT_LT_20260224_PE_232000,LT,OPT_PE,232000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_CE_66000,RELIANCE,OPT_CE,66000,20260224,Zero position & not in today refdata
OPT_ETERNAL_20260224_PE_45000,ETERNAL,OPT_PE,45000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_PE_209000,SUNPHARMA,OPT_PE,209000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_CE_203000,SUNPHARMA,OPT_CE,203000,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_113500,HDFCBANK,OPT_CE,113500,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_CE_33250,COALINDIA,OPT_CE,33250,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_CE_358000,ASIANPAINT,OPT_CE,358000,20260224,Zero position & not in today refdata
OPT_ADANIPORTS_20260224_CE_64000,ADANIPORTS,OPT_CE,64000,20260224,Zero position & not in today refdata
OPT_TCS_20260224_CE_242000,TCS,OPT_CE,242000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_16000,ONGC,OPT_PE,16000,20260224,Zero position & not in today refdata
OPT_BAJFINANCE_20260224_CE_129000,BAJFINANCE,OPT_CE,129000,20260224,Zero position & not in today refdata
OPT_HINDALCO_20260224_CE_60000,HINDALCO,OPT_CE,60000,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_CE_350000,APOLLOHOSP,OPT_CE,350000,20260224,Zero position & not in today refdata
OPT_BAJAJFINSV_20260224_CE_262000,BAJAJFINSV,OPT_CE,262000,20260224,Zero position & not in today refdata
OPT_CIPLA_20260224_CE_218000,CIPLA,OPT_CE,218000,20260224,Zero position & not in today refdata
OPT_KOTAKBANK_20260224_CE_51750,KOTAKBANK,OPT_CE,51750,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_19200,ONGC,OPT_PE,19200,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_PE_286000,ADANIENT,OPT_PE,286000,20260224,Zero position & not in today refdata
OPT_INFY_20260224_PE_114000,INFY,OPT_PE,114000,20260224,Zero position & not in today refdata
OPT_BHARTIARTL_20260224_PE_304000,BHARTIARTL,OPT_PE,304000,20260224,Zero position & not in today refdata
OPT_SBILIFE_20260224_CE_304000,SBILIFE,OPT_CE,304000,20260224,Zero position & not in today refdata
OPT_APOLLOHOSP_20260224_PE_1060000,APOLLOHOSP,OPT_PE,1060000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_2440000,MARUTI,OPT_CE,2440000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_PE_354000,ASIANPAINT,OPT_PE,354000,20260224,Zero position & not in today refdata
OPT_SUNPHARMA_20260224_CE_244000,SUNPHARMA,OPT_CE,244000,20260224,Zero position & not in today refdata
OPT_JSWSTEEL_20260224_CE_87000,JSWSTEEL,OPT_CE,87000,20260224,Zero position & not in today refdata
OPT_MARUTI_20260224_CE_2280000,MARUTI,OPT_CE,2280000,20260224,Zero position & not in today refdata
OPT_HCLTECH_20260224_PE_96000,HCLTECH,OPT_PE,96000,20260224,Zero position & not in today refdata
OPT_KOTAKBANK_20260224_PE_48400,KOTAKBANK,OPT_PE,48400,20260224,Zero position & not in today refdata
OPT_HINDALCO_20260224_PE_65000,HINDALCO,OPT_PE,65000,20260224,Zero position & not in today refdata
OPT_INDUSINDBK_20260224_CE_121000,INDUSINDBK,OPT_CE,121000,20260224,Zero position & not in today refdata
OPT_ADANIENT_20260224_CE_122000,ADANIENT,OPT_CE,122000,20260224,Zero position & not in today refdata
OPT_EICHERMOT_20260224_CE_915000,EICHERMOT,OPT_CE,915000,20260224,Zero position & not in today refdata
OPT_BAJAJFINSV_20260224_CE_96000,BAJAJFINSV,OPT_CE,96000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_CE_177000,RELIANCE,OPT_CE,177000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_21700,ONGC,OPT_PE,21700,20260224,Zero position & not in today refdata
OPT_BEL_20260224_CE_32500,BEL,OPT_CE,32500,20260224,Zero position & not in today refdata
OPT_TATACONSUM_20260224_PE_176000,TATACONSUM,OPT_PE,176000,20260224,Zero position & not in today refdata
OPT_M&M_20260224_PE_520000,M&M,OPT_PE,520000,20260224,Zero position & not in today refdata
OPT_ONGC_20260224_PE_19400,ONGC,OPT_PE,19400,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_PE_67000,SBIN,OPT_PE,67000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_CE_342000,ASIANPAINT,OPT_CE,342000,20260224,Zero position & not in today refdata
OPT_ASIANPAINT_20260224_CE_388000,ASIANPAINT,OPT_CE,388000,20260224,Zero position & not in today refdata
OPT_RELIANCE_20260224_CE_185000,RELIANCE,OPT_CE,185000,20260224,Zero position & not in today refdata
OPT_HINDALCO_20260224_CE_56000,HINDALCO,OPT_CE,56000,20260224,Zero position & not in today refdata
OPT_COALINDIA_20260224_CE_23500,COALINDIA,OPT_CE,23500,20260224,Zero position & not in today refdata
OPT_HDFCBANK_20260224_CE_136000,HDFCBANK,OPT_CE,136000,20260224,Zero position & not in today refdata
OPT_HDFCLIFE_20260224_CE_99000,HDFCLIFE,OPT_CE,99000,20260224,Zero position & not in today refdata
OPT_SBIN_20260224_CE_83500,SBIN,OPT_CE,83500,20260224,Zero position & not in today refdata
